   44600    1.45135   -1.14515    0.30620    3.31929e-02
   44700    1.51639   -1.15721    0.35918    4.80303e-02
   44800    1.55787   -1.17978    0.37809    7.41945e-02
   44900    1.50522   -1.20376    0.30146    8.97627e-02
   45000    1.60176   -1.28707    0.31469    5.45937e-02
   45100    1.50082   -1.25099    0.24984    8.42916e-02
   45200    1.48953   -1.23314    0.25639    7.96030e-02
   45300    1.47295   -1.21883    0.25413    6.20981e-02
   45400    1.47035   -1.22009    0.25026    3.59820e-02
   45500    1.49538   -1.22561    0.26977    4.71547e-02
   45600    1.47671   -1.21341    0.26331    6.81621e-02
   45700    1.48648   -1.20217    0.28431    6.46357e-02
   45800    1.50003   -1.22130    0.27873    3.12089e-02
   45900    1.51185   -1.21447    0.29738    2.09449e-02
   46000    1.45174   -1.17128    0.28046    4.48644e-02
   46100    1.48853   -1.19237    0.29615    4.77567e-02
   46200    1.52083   -1.20844    0.31239    4.93675e-02
   46300    1.47603   -1.16542    0.31061    7.55008e-02
   46400    1.49662   -1.18620    0.31042    4.81175e-02
   46500    1.51543   -1.18940    0.32604    5.63573e-02
   46600    1.49205   -1.18363    0.30842    5.57148e-02
   46700    1.46789   -1.15064    0.31725    6.54093e-02
   46800    1.46734   -1.15238    0.31496    3.30827e-02
   46900    1.47290   -1.10663    0.36628    6.12571e-02
   47000    1.45044   -1.09114    0.35931    8.11917e-02
   47100    1.45969   -1.06990    0.38978    8.50156e-02
   47200    1.49059   -1.07977    0.41082    5.28592e-02
   47300    1.42878   -0.99260    0.43618    7.71623e-02
   47400    1.50566   -1.02501    0.48065    2.63584e-02
   47500    1.48769   -1.00890    0.47878    4.02085e-02
   47600    1.49162   -0.97918    0.51244    8.43238e-02
   47700    1.57540   -1.08294    0.49246    3.41063e-02
   47800    1.54518   -1.07415    0.47103    6.71587e-02
   47900    1.47602   -1.04546    0.43056    9.89171e-02
   48000    1.50292   -1.08168    0.42124    6.12773e-02
   48100    1.51972   -1.08167    0.43805    4.26003e-02
   48200    1.47715   -1.02840    0.44875    6.20431e-02
   48300    1.48260   -1.02203    0.46057    4.88730e-02
   48400    1.52508   -1.04824    0.47684    4.47941e-02
   48500    1.48673   -1.04266    0.44407    7.05345e-02
   48600    1.59373   -1.11983    0.47389    4.02702e-02
   48700    1.47892   -1.07419    0.40473    1.06755e-01
   48800    1.57675   -1.19203    0.38471    3.82702e-02
   48900    1.48342   -1.09197    0.39145    9.76118e-02
   49000    1.52281   -1.11318    0.40963    6.98767e-02
   49100    1.53362   -1.16085    0.37277    5.17547e-02
   49200    1.47950   -1.12498    0.35452    8.92204e-02
   49300    1.50214   -1.13118    0.37097    6.45364e-02
   49400    1.46784   -1.09488    0.37296    5.60920e-02
   49500    1.46962   -1.06185    0.40777    4.53640e-02
   49600    1.46312   -1.03409    0.42903    4.26856e-02
   49700    1.44008   -0.99674    0.44334    6.40687e-02
   49800    1.47061   -0.98381    0.48680    6.65831e-02
   49900    1.49536   -0.99641    0.49895    4.20955e-02
